DP03495	Escherichia coli (strain K12)
DP03501	Escherichia coli (strain K12)
DP03631	Escherichia coli (strain K12)
DP03662	Escherichia coli (strain K12)
DP03852	Escherichia coli (strain K12)
DP00031	Rattus norvegicus
DP00049	Rattus norvegicus
DP00068	Rattus norvegicus
DP00094	Rattus norvegicus
DP00136	Rattus norvegicus
DP00251	Rattus norvegicus
DP00455	Rattus norvegicus
DP00463	Rattus norvegicus
DP00490	Rattus norvegicus
DP00527	Rattus norvegicus
DP00620	Rattus norvegicus
DP00622	Rattus norvegicus
DP00940	Rattus norvegicus
DP01083	Rattus norvegicus
DP01139	Rattus norvegicus
DP01141	Rattus norvegicus
DP01202	Rattus norvegicus
DP01499	Rattus norvegicus
DP01501	Rattus norvegicus
DP01555	Rattus norvegicus
DP01557	Rattus norvegicus
DP01851	Rattus norvegicus
DP01887	Rattus norvegicus
DP01937	Rattus norvegicus
DP01958	Rattus norvegicus
DP01994	Rattus norvegicus
DP02535	Rattus norvegicus
DP02617	Rattus norvegicus
DP02624	Rattus norvegicus
DP02646	Rattus norvegicus
DP02653	Rattus norvegicus
DP02657	Rattus norvegicus
DP02739	Rattus norvegicus
DP02741	Rattus norvegicus
DP02793	Rattus norvegicus
DP02887	Rattus norvegicus
DP02986	Rattus norvegicus
DP03052	Rattus norvegicus
DP03080	Rattus norvegicus
DP03129	Rattus norvegicus
DP03227	Rattus norvegicus
DP03347	Rattus norvegicus
DP03354	Rattus norvegicus
DP03477	Rattus norvegicus
DP03492	Rattus norvegicus
DP03507	Rattus norvegicus
DP00082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00398	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00475	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00482	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00557	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00687	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00853	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00958	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP00995	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01014	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01078	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01079	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01243	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01401	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01430	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01485	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01579	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01584	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01599	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01604	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01606	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01611	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01628	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01629	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP01867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02055	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02073	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02097	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02144	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02145	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02157	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02227	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02249	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02355	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02448	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02474	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02481	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02544	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02671	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02722	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02736	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02752	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02784	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02806	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02848	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP02908	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03548	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03595	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03597	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03620	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03621	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03684	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03689	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03715	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03716	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
DP03718	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)
