DP00049	90	172
DP00049	487	606
DP00063	1	50
DP00063	179	205
DP00068	2	206
DP00094	1	72
DP00094	85	96
DP00094	119	130
DP00136	1	219
DP00155	10	26
DP00225	328	896
DP00278	255	382
DP00455	130	158
DP00455	223	239
DP00463	17	98
DP00490	361	435
DP00527	1	70
DP00620	374	392
DP00622	1	88
DP00730	51	62
DP00940	1	332
DP01139	85	116
DP01139	129	160
DP01139	173	204
DP01141	396	424
DP01141	436	487
DP01152	31	54
DP01152	544	725
DP01202	309	433
DP01499	115	192
DP01501	182	250
DP01521	1	282
DP01850	76	141
DP01850	378	392
DP01851	770	779
DP01887	672	687
DP01937	564	636
DP01958	1	11
DP01958	54	63
DP01958	164	181
DP01996	245	260
DP01996	292	321
DP01996	437	459
DP01996	527	536
DP02535	1	96
DP02535	120	130
DP02617	497	517
DP02617	629	652
DP02624	1474	1486
DP02624	1507	1526
DP02646	312	322
DP02653	295	358
DP02657	375	385
DP02657	445	475
DP02741	2	111
DP02743	324	336
DP02743	473	492
DP02793	176	199
DP02980	1	18
DP02986	622	646
DP03052	297	314
DP03065	148	232
DP03227	2212	2338
DP03354	1	62
DP03477	68	80
DP03477	106	118
DP03477	345	373
DP03492	160	170
DP00020	1	123
DP00020	482	512
DP00020	565	598
DP00020	627	675
DP00077	75	103
DP00128	401	651
DP00135	1	167
DP00135	260	332
DP00163	1	265
DP00164	1	106
DP00179	1	68
DP00222	1	720
DP00256	1	110
DP00277	1	27
DP00398	580	595
DP00398	647	687
DP00423	166	258
DP00432	1	25
DP00475	17	38
DP00475	42	58
DP00482	1	29
DP00488	1	10
DP00488	264	274
DP00488	296	345
DP00625	80	195
DP00631	1	90
DP00687	81	92
DP00778	1	30
DP00778	220	245
DP00788	118	184
DP00835	1	54
DP00835	104	164
DP00853	1	72
DP00872	199	226
DP00872	328	377
DP00874	204	214
DP00874	262	276
DP00874	353	379
DP00884	1	16
DP00884	49	78
DP00884	101	137
DP00900	535	570
DP00958	1	123
DP00994	85	121
DP00994	142	168
DP00994	177	273
DP00995	28	50
DP01014	1	89
DP01075	300	1076
DP01079	1	203
DP01135	1	153
DP01140	1	148
DP01185	95	111
DP01196	23	215
DP01261	1	26
DP01261	105	115
DP01330	1	112
DP01330	193	257
DP01330	394	419
DP01392	35	53
DP01392	91	157
DP01401	68	109
DP01430	77	99
DP01471	1	322
DP01502	1	91
DP01504	196	269
DP01513	439	473
DP01538	419	502
DP01579	420	500
DP01584	300	322
DP01584	565	650
DP01593	96	235
DP01604	1	22
DP01606	49	60
DP01606	152	186
DP01607	1773	1856
DP01623	1	304
DP01628	1	100
DP01628	633	754
DP01638	64	85
DP01638	122	166
DP01638	394	412
DP01638	447	461
DP01638	518	535
DP01732	268	738
DP01744	1	160
DP01775	1	160
DP01775	482	584
DP01825	5	24
DP01825	55	79
DP01825	422	469
DP01867	361	389
DP01867	699	713
DP01867	943	961
DP01978	351	368
DP02055	351	394
DP02097	402	413
DP02097	640	705
DP02122	1	269
DP02122	408	428
DP02124	99	140
DP02144	80	90
DP02158	1	55
DP02193	150	172
DP02227	510	530
DP02264	1	23
DP02295	599	627
DP02325	67	81
DP02326	62	71
DP02355	1	295
DP02355	394	434
DP02397	2	17
DP02474	283	319
DP02476	1	231
DP02476	366	594
DP02480	423	625
DP02481	1	142
DP02481	551	1301
DP02513	1	1408
DP02527	1446	1733
DP02589	276	300
DP02671	1	235
DP02671	1991	2003
DP02722	2087	2147
DP02736	510	632
DP02751	217	232
DP02761	127	232
DP02768	58	71
DP02768	83	113
DP02768	147	156
DP02768	538	548
DP02769	197	214
DP02809	47	60
DP02809	91	100
DP02848	1007	1051
DP02908	226	264
DP02917	10	185
DP03008	332	586
DP03374	1	110
DP03464	445	465
DP03496	774	796
DP03548	1	250
DP03591	213	232
DP03591	260	310
DP03595	1	80
DP03595	984	1009
DP03595	1117	1127
DP03596	106	119
DP03621	1	17
DP03632	132	141
DP03677	124	235
DP03684	200	215
DP03685	45	65
DP03715	1	156
DP03715	423	432
DP03715	463	488
DP03715	541	557
DP03716	170	193
DP03716	378	401
DP03716	808	833
DP03716	887	985
DP03717	226	273
DP03717	438	477
DP03718	1	19
DP03718	91	110
DP03718	152	183
DP03718	322	344
